lat,lon,pm10_value
44.76124,11.29966,14.844984
44.760983,11.312284,14.115352
44.760727,11.32491,13.859796
44.760468,11.337535,13.989591
44.76021,11.35016,14.049369
44.75995,11.362784,14.030986
44.759686,11.375408,13.9019785
44.759422,11.388033,13.878831
44.75916,11.400657,14.0714855
44.758892,11.4132805,14.240665
44.758625,11.425904,14.132588
44.758354,11.438528,14.186536
44.758083,11.451151,14.539971
44.757812,11.463775,15.108474
44.757538,11.4763975,15.372106
44.757263,11.48902,15.179945
44.75699,11.501643,15.047547
44.75671,11.514265,15.067323
44.75643,11.526888,14.967042
44.756153,11.53951,15.02546
44.75587,11.552132,15.484249
44.75559,11.564754,16.096252
44.755302,11.577374,16.879185
44.755016,11.589996,16.73211
44.75473,11.602617,15.652052
44.754444,11.615238,14.650073
44.754154,11.627859,13.7783985
44.75386,11.640479,13.209037
44.753567,11.6531,12.979823
44.753273,11.66572,12.914053
44.75298,11.67834,12.907365
44.75268,11.69096,12.9757805
44.752384,11.70358,13.037797
44.752083,11.716199,13.03986
44.75178,11.728818,13.058764
44.75148,11.741437,12.958769
44.75118,11.754056,12.572298
44.750874,11.766675,12.44791
44.750565,11.779293,12.581335
44.750256,11.791911,12.40574
44.784622,10.415749,19.281187
44.784466,10.428386,19.575233
44.784306,10.441022,21.87951
44.784145,10.453658,23.624739
44.783985,10.466295,24.660488
44.78382,10.478931,25.699896
44.783657,10.491568,24.246435
44.783493,10.504204,22.582022
44.783325,10.516839,22.380415
44.783157,10.529475,22.490513
44.782986,10.542111,25.255552
44.782814,10.554747,26.940094
44.782642,10.567382,25.067707
44.782467,10.580017,23.241726
44.78229,10.592653,21.640743
44.782116,10.605288,21.95064
44.781937,10.617923,21.836542
44.781757,10.630558,21.348059
44.781574,10.643193,21.234976
44.781395,10.6558275,21.101929
44.781208,10.668462,21.000978
44.781025,10.681096,21.108868
44.780838,10.693731,21.319887
44.780647,10.706365,21.471226
44.78046,10.718999,21.575937
44.78027,10.731633,21.679544
44.780075,10.7442665,21.767868
44.779884,10.756901,21.862055
44.779686,10.769534,22.137085
44.77949,10.782167,22.446108
44.779293,10.794801,22.530329
44.779095,10.807434,22.430416
44.778893,10.820067,22.230486
44.77869,10.8327,22.407482
44.77849,10.845333,23.053787
44.778282,10.857965,24.023954
44.778076,10.870598,27.399424
44.77787,10.88323,29.102005
44.77766,10.895863,27.339546
44.77745,10.908495,25.315014
44.777237,10.921126,23.514946
44.777023,10.933759,22.039368
44.77681,10.94639,21.130415
44.776592,10.959022,20.431715
44.776375,10.971653,19.948849
44.776157,10.984284,20.070063
44.775936,10.996916,20.117994
44.775715,11.009546,20.248358
44.775494,11.022178,20.707834
44.77527,11.034808,21.31952
44.775043,11.047439,21.901964
44.774815,11.060069,21.773277
44.774586,11.0727,20.978237
44.774357,11.085329,20.752665
44.774124,11.0979595,20.45925
44.77389,11.110589,19.975714
44.77366,11.123219,19.835417
44.773422,11.135848,19.978222
44.773186,11.148478,20.151127
44.772945,11.161106,20.412024
44.772705,11.173736,20.64984
44.772465,11.186364,20.597618
44.772224,11.198993,20.062065
44.77198,11.211621,19.072933
44.771732,11.22425,17.729462
44.77149,11.236878,16.316874
44.77124,11.249506,14.997493
44.77099,11.262134,14.413259
44.770737,11.274762,15.009099
44.770485,11.287389,14.816974
44.770233,11.300016,14.763451
44.769978,11.312644,13.895838
44.769722,11.325271,13.610094
44.769463,11.337897,13.76644
44.769203,11.350524,13.959527
44.768944,11.363151,14.058459
44.76868,11.375777,14.016261
44.768417,11.388404,13.997828
44.76815,11.40103,14.111047
44.767887,11.413655,14.232069
44.767616,11.426281,14.158233
44.76735,11.438907,14.082211
44.76708,11.451531,14.142701
44.766808,11.464157,14.522476
44.766533,11.476782,14.911886
44.76626,11.489407,14.830546
44.765984,11.502031,14.762889
44.765705,11.514655,14.9157295
44.765427,11.52728,15.008903
44.765144,11.539904,14.915
44.764866,11.552527,15.335476
44.76458,11.565151,16.017626
44.764297,11.577775,16.827976
44.76401,11.590398,16.692898
44.763725,11.603022,15.815708
44.763435,11.615644,14.754834
44.763145,11.628267,13.841064
44.762856,11.640889,13.169746
44.76256,11.653512,12.9881525
44.762268,11.666134,12.916068
44.76197,11.678756,12.887869
44.761673,11.691378,12.946853
44.761375,11.7039995,13.019113
44.761078,11.71662,13.02424
44.760777,11.729241,12.96944
44.76047,11.741862,12.802962
44.76017,11.754483,12.558709
44.759865,11.767104,12.424792
44.759556,11.779724,12.575474
44.759247,11.792344,12.386759
44.79362,10.415969,19.239048
44.793465,10.428607,19.424822
44.793304,10.441246,22.327724
44.793144,10.453884,23.529345
44.792984,10.466523,24.958239
44.79282,10.479161,24.40079
44.792656,10.491799,22.141258
44.792492,10.504437,21.346203
44.792324,10.517076,21.34005
44.792156,10.529713,23.129148
44.791985,10.542351,26.0648
44.791813,10.554988,26.362732
44.79164,10.567626,23.72683
44.791466,10.580263,21.956976
44.79129,10.5929,21.602474
44.791115,10.605537,21.599665
44.790936,10.618175,21.167944
44.790756,10.630812,20.763681
44.790573,10.643448,20.975546
44.79039,10.656085,21.056652
44.790207,10.668721,21.098396
44.790024,10.681357,21.381733
44.789837,10.6939945,21.60228
44.789646,10.70663,21.73709
44.78946,10.719266,21.852776
44.78927,10.731902,21.966482
44.789074,10.744538,22.048447
44.78888,10.757174,22.045757
44.788685,10.769809,22.033066
44.78849,10.782445,22.034424
44.788292,10.79508,22.22748
44.78809,10.807715,22.446312
44.78789,10.82035,22.723688
44.78769,10.832985,23.457102
44.787487,10.845619,23.909216
44.78728,10.858254,24.392523
44.787075,10.870889,26.130136
44.786865,10.883523,26.980494
44.786655,10.896157,25.801077
44.786446,10.908792,24.390465
44.786236,10.921425,23.08512
44.786022,10.934059,21.564241
44.785805,10.946692,20.497412
44.78559,10.959326,20.146961
44.785374,10.971959,20.200165
44.785152,10.984592,20.19871
44.784935,10.997226,20.670397
44.784714,11.009859,21.063574
44.78449,11.022491,21.9204
44.784264,11.035124,22.087467
44.78404,11.047757,21.467808
44.78381,11.060389,21.050861
44.78358,11.073021,20.82649
44.78335,11.085653,20.223001
44.78312,11.098285,19.801678
44.782887,11.110917,19.933138
44.782654,11.1235485,20.08955
44.782417,11.13618,20.236586
44.78218,11.148811,20.31875
44.781944,11.161442,20.290459
44.781704,11.174073,19.860046
44.78146,11.186704,18.878897
44.78122,11.199335,17.534346
44.780975,11.211966,16.148197
44.780727,11.224595,14.875311
44.780483,11.237226,14.325986
44.780235,11.249856,14.395724
44.779984,11.2624855,14.532573
44.77973,11.275115,14.923699
44.77948,11.2877445,14.864638
44.77923,11.300374,14.646703
44.778973,11.313003,13.691321
44.778717,11.325632,13.552742
44.778458,11.338261,13.605183
44.7782,11.350889,13.88767
44.77794,11.363518,13.999902
44.777676,11.376146,13.903181
44.777412,11.388775,13.947554
44.777145,11.401402,14.083196
44.77688,11.41403,14.199684
44.77661,11.426658,14.11624
44.776344,11.439285,13.99962
44.776073,11.451913,13.944101
44.7758,11.46454,14.109224
44.775528,11.477166,14.265262
44.775253,11.489793,14.321947
44.774975,11.502419,14.420466
44.7747,11.515046,14.663081
44.77442,11.527672,14.9165535
44.77414,11.540298,15.024069
44.773857,11.552924,15.168948
44.773575,11.56555,15.902626
44.77329,11.578176,16.761406
44.773003,11.5908,16.686424
44.772717,11.603425,15.974861
44.772427,11.616051,14.856549
44.772137,11.6286745,13.895182
44.771847,11.641299,13.110971
44.771553,11.653924,12.990149
44.77126,11.666548,12.914683
44.770966,11.679172,12.867907
44.770668,11.691795,12.915032
44.770367,11.704419,12.998071
44.77007,11.717042,13.017881
44.769768,11.729666,12.937574
44.769466,11.742289,12.782512
44.76916,11.754911,12.592542
44.768856,11.767533,12.446245
44.768547,11.780156,12.543644
44.76824,11.792778,12.36028
44.80262,10.416189,19.878109
44.802464,10.428829,19.594584
44.802303,10.44147,23.17823
44.802143,10.45411,22.937897
44.801983,10.466751,23.492203
44.80182,10.479391,22.103281
44.801655,10.492031,20.625877
44.80149,10.504671,21.525494
44.801323,10.517311,21.546013
44.801155,10.529951,23.605013
44.800983,10.54259,25.85705
44.80081,10.55523,25.356638
44.80064,10.567869,22.839422
44.800465,10.580509,21.341825
44.80029,10.593148,21.168348
44.800114,10.605787,20.826897
44.799934,10.618426,20.45834
44.799755,10.631065,20.847149
44.799572,10.643703,21.057068
44.79939,10.6563425,21.280432
44.799206,10.668981,21.47381
44.79902,10.681619,21.737976
44.798836,10.694258,22.073063
44.798645,10.706896,22.203014
44.798454,10.719534,22.24256
44.798264,10.732171,22.195162
44.798073,10.744809,22.149006
44.79788,10.757447,22.071415
44.797684,10.770084,22.045038
44.797485,10.7827215,22.061739
44.797287,10.795359,22.691864
44.79709,10.807996,23.46367
44.79689,10.820633,24.267643
44.796688,10.83327,24.780724
44.796482,10.845906,24.53696
44.796276,10.858543,24.192839
44.79607,10.87118,25.112745
44.795864,10.883816,25.790176
44.795654,10.896452,24.76645
44.795444,10.909088,23.736712
44.79523,10.921724,22.222994
44.795017,10.93436,20.563658
44.794804,10.946996,20.071815
44.794586,10.959631,20.131605
44.79437,10.972266,20.110287
44.79415,10.984901,20.762611
44.79393,10.997537,21.51935
44.79371,11.010171,21.968184
44.793484,11.022806,21.59651
44.793262,11.03544,21.22498
44.793034,11.048075,21.247343
44.79281,11.060709,20.70398
44.79258,11.073343,19.85759
44.792347,11.085978,19.894463
44.792118,11.098611,20.034088
44.791885,11.111245,20.098612
44.79165,11.1238785,20.01725
44.791412,11.136512,19.876167
44.791176,11.149145,19.582687
44.79094,11.161778,18.930483
44.7907,11.174411,17.7647
44.79046,11.187044,16.281752
44.790215,11.1996765,14.936375
44.78997,11.212309,13.9839525
44.789726,11.224941,14.040006
44.78948,11.237574,14.264135
44.78923,11.250205,14.459623
44.78898,11.262837,14.711478
44.788727,11.275469,14.860367
44.788475,11.2881,14.943895
44.788223,11.300732,14.47603
44.787968,11.313362,13.548303
44.78771,11.325994,13.708277
44.787453,11.338624,13.587498
44.787193,11.351254,13.817615
44.78693,11.363885,13.884344
44.78667,11.376515,13.814406
44.786407,11.389146,13.829297
44.78614,11.401775,14.067041
44.785873,11.414405,14.11803
44.785606,11.427034,13.979492
44.785336,11.439664,13.985345
44.785065,11.452293,13.966295
44.784794,11.464923,14.041222
44.78452,11.477551,14.152768
44.784245,11.49018,14.069735
44.78397,11.502809,14.202994
44.78369,11.515437,14.3927
44.783413,11.528065,14.649381
44.783134,11.540693,14.95941
44.782852,11.553321,15.09317
44.782566,11.5659485,15.758679
44.782284,11.578575,16.665731
44.781998,11.591203,16.718077
44.78171,11.603829,16.12332
44.78142,11.616457,14.939703
44.78113,11.629084,13.945045
44.780838,11.641709,13.141525
44.78055,11.654336,13.018063
44.78025,11.666962,12.919092
44.779957,11.679588,12.850969
44.77966,11.692213,12.880997
44.77936,11.704839,12.967151
44.77906,11.717464,13.006273
44.77876,11.730089,12.923857
44.778458,11.742714,12.769902
44.778152,11.755339,12.588402
44.777847,11.767963,12.450968
44.77754,11.780587,12.460299
44.777233,11.793212,12.292874
44.811623,10.4164095,19.05601
44.811462,10.429051,19.95963
44.811306,10.441694,24.10777
44.811146,10.454337,22.004694
44.81098,10.466979,21.259733
44.810818,10.479621,19.963703
44.810654,10.492263,20.214476
44.81049,10.504905,21.887428
44.81032,10.517547,21.109283
44.810154,10.530189,23.798018
44.809982,10.54283,25.636755
44.80981,10.555472,23.102121
44.80964,10.568113,21.008062
44.809464,10.580754,21.076218
44.809288,10.593396,20.833311
44.809113,10.606037,20.500969
44.808933,10.618678,21.001043
44.808754,10.631319,21.435844
44.80857,10.643959,21.759872
44.808388,10.6566,21.969877
44.808205,10.66924,22.112978
44.808018,10.681881,22.14188
44.80783,10.694521,22.381979
44.807644,10.707161,22.354546
44.807453,10.719801,22.298737
44.807262,10.732441,22.283346
44.80707,10.745081,22.259321
44.806877,10.75772,22.257318
44.806683,10.77036,22.178974
44.806484,10.782999,22.170652
44.806286,10.795638,23.985525
44.806087,10.808277,25.316559
44.805885,10.820916,25.603245
44.805683,10.833555,25.001501
44.80548,10.846193,24.445793
44.805275,10.858832,24.370403
44.80507,10.87147,25.007751
44.80486,10.884109,25.093403
44.804653,10.896747,23.836323
44.80444,10.909385,22.318842
44.80423,10.922023,20.783243
44.804016,10.93466,19.927212
44.8038,10.947298,19.931896
44.803585,10.959935,20.037884
44.803368,10.972572,20.772272
44.803146,10.985209,21.938417
44.80293,10.997847,21.973064
44.802704,11.010484,21.414637
44.802483,11.02312,21.64025
44.802258,11.035757,21.258842
44.802032,11.048393,20.3377
44.801804,11.061029,19.956852
44.801575,11.073666,19.906025
44.801346,11.086302,19.953234
44.801113,11.098937,19.932669
44.80088,11.111573,19.705475
44.800644,11.124208,19.225224
44.80041,11.136844,18.6137
44.80017,11.149479,17.819592
44.799934,11.162114,16.688923
44.799694,11.174749,15.38585
44.799454,11.187384,14.212762
44.79921,11.200018,13.628962
44.798965,11.212653,13.692408
44.79872,11.2252865,13.680254
44.798473,11.237921,14.041424
44.798225,11.250555,14.387337
44.797974,11.263188,14.789579
44.79772,11.275823,14.704571
44.79747,11.288456,14.959499
44.79722,11.301089,14.296169
44.796963,11.313722,13.513638
44.796703,11.326355,13.781887
44.796448,11.338987,13.688917
44.79619,11.351621,13.745518
44.795925,11.364253,13.588289
44.795666,11.376884,13.340212
44.7954,11.389517,13.514235
44.795135,11.402149,13.9794035
44.79487,11.414781,14.031539
44.7946,11.427412,13.820243
44.79433,11.440043,13.970559
44.79406,11.452675,13.965702
44.79379,11.465305,13.990692
44.793514,11.477937,14.101997
44.79324,11.490567,14.008801
44.792965,11.503198,14.089161
44.792686,11.515828,14.270488
44.792408,11.528458,14.430031
44.792126,11.541088,14.66222
44.791843,11.553718,15.024999
44.79156,11.566347,15.608175
44.791275,11.578977,16.544785
44.79099,11.591605,16.80891
44.790703,11.604235,16.245617
44.790413,11.616863,14.974161
44.790123,11.629492,13.962693
44.789833,11.64212,13.172159
44.78954,11.654748,13.095071
44.789246,11.6673765,12.962307
44.788948,11.680004,12.841677
44.78865,11.692632,12.83557
44.788353,11.705259,12.919979
44.78805,11.717887,12.957242
44.78775,11.730514,12.905518
44.78745,11.74314,12.809056
44.787144,11.755767,12.628726
44.78684,11.7683935,12.464043
44.786533,11.781019,12.341827
44.786224,11.793646,12.249767
44.82062,10.41663,18.441645
44.82046,10.429275,20.908056
44.820305,10.441918,24.424469
44.820145,10.454563,21.198742
44.81998,10.467207,20.205658
44.81982,10.479852,19.146585
44.819653,10.492496,20.312643
44.81949,10.505139,21.539707
44.81932,10.517783,20.324554
44.819153,10.530427,23.935863
44.81898,10.543071,25.3362
44.81881,10.555714,21.182314
44.818638,10.568357,20.730127
44.818462,10.581,21.037493
44.818287,10.593643,20.81822
44.81811,10.606287,21.09444
44.817932,10.61893,21.525352
44.817753,10.631573,21.813137
44.81757,10.644215,22.057344
44.817387,10.6568575,22.179659
44.817204,10.6695,22.161303
44.817017,10.682142,22.075407
44.81683,10.694784,22.073868
44.816643,10.707426,22.327194
44.816452,10.720068,22.5797
44.81626,10.73271,22.882114
44.816067,10.745352,22.639328
44.815876,10.757994,22.538523
44.815678,10.770635,22.197834
44.815483,10.783277,22.226221
44.815285,10.7959175,23.755135
44.815086,10.808558,24.8857
44.814884,10.821199,25.1137
44.814682,10.83384,24.719545
44.814476,10.84648,24.606256
44.814274,10.859121,24.761997
44.814068,10.871761,24.59879
44.813858,10.884401,24.379642
44.81365,10.897042,22.656065
44.81344,10.909682,20.870216
44.813225,10.922321,19.942778
44.81301,10.934961,19.442488
44.812798,10.947601,20.317041
44.81258,10.96024,21.15828
44.812363,10.972879,22.090008
44.812145,10.985518,21.738605
44.811924,10.9981575,22.118286
44.811703,11.010797,21.784729
44.811478,11.023435,20.839628
44.811253,11.036074,20.112288
44.811028,11.048712,20.011843
44.8108,11.06135,19.782742
44.81057,11.073988,19.636095
44.81034,11.086626,19.526577
44.81011,11.099264,19.177519
44.809875,11.111901,18.532429
44.809643,11.124539,17.592918
44.809406,11.1371765,16.750633
44.80917,11.149814,15.840374
44.80893,11.162451,14.774232
44.80869,11.175087,13.845473
44.80845,11.187724,13.725395
44.808205,11.20036,13.668235
44.80796,11.2129965,13.667944
44.807716,11.225633,13.392236
44.80747,11.238269,13.739979
44.80722,11.250905,14.065249
44.80697,11.26354,14.685078
44.80672,11.276176,14.794445
44.806465,11.288812,15.02605
44.806213,11.301447,14.160594
44.805958,11.314082,13.409518
44.8057,11.326716,13.702826
44.805443,11.339352,13.783695
44.805183,11.351986,13.638621
44.80492,11.36462,13.563911
44.804657,11.3772545,13.315159
44.804394,11.389889,13.365125
44.80413,11.402522,13.785463
44.803864,11.415155,13.909718
44.803596,11.42779,13.631218
44.803326,11.440423,13.931237
44.803055,11.453055,13.968355
44.802784,11.465689,13.9423
44.80251,11.478321,14.017614
44.802235,11.490954,13.983195
44.801956,11.503587,13.957168
44.801678,11.516219,14.1572
44.8014,11.528851,14.390364
44.80112,11.541483,14.487
44.80084,11.554114,14.876199
44.800556,11.566746,15.421134
44.80027,11.579377,16.380816
44.799984,11.592009,16.869822
44.799694,11.604639,16.345095
44.799408,11.6172695,14.97601
44.799118,11.6299,13.970131
44.798824,11.64253,13.173025
44.79853,11.655161,13.093547
44.798237,11.667791,12.986754
44.79794,11.680421,12.839222
44.797646,11.69305,12.774019
44.797344,11.70568,12.857551
44.797047,11.718308,12.916824
44.796745,11.730938,12.8725605
44.79644,11.7435665,12.836697
44.796135,11.756195,12.683324
44.79583,11.768824,12.493058
44.795525,11.781452,12.336431
44.795216,11.79408,12.285994
44.82962,10.41685,18.539967
44.829464,10.429497,20.79571
44.829304,10.442143,23.857105
44.829144,10.454789,20.621819
44.82898,10.467436,19.414505
44.82882,10.480082,18.903015
44.82865,10.492727,20.10916
44.828487,10.505374,20.88243
44.82832,10.51802,20.970068
44.82815,10.530665,24.635633
44.82798,10.54331,24.51324
44.82781,10.555956,20.948103
44.827637,10.568602,21.392523
44.82746,10.581246,21.847092
44.827286,10.593892,22.183485
44.82711,10.606537,22.355799
44.82693,10.619182,22.408577
44.82675,10.631826,22.332096
44.82657,10.644471,22.121738
44.826385,10.657115,22.28008
44.826202,10.66976,22.555359
44.826015,10.682404,22.753925
44.82583,10.695048,22.804064
44.82564,10.707692,22.786844
44.82545,10.720336,24.241308
44.82526,10.73298,22.550442
44.825066,10.745624,22.327011
44.82487,10.758267,22.157974
44.824677,10.77091,23.068066
44.824482,10.783554,23.784605
44.824284,10.796197,24.335485
44.82408,10.80884,24.62678
44.823883,10.821483,25.134624
44.82368,10.8341255,24.963934
44.823475,10.846768,24.62483
44.82327,10.85941,23.874447
44.823063,10.872053,23.980011
44.822857,10.884695,23.496393
44.822647,10.897337,21.848213
44.822433,10.909979,20.667547
44.822224,10.922621,20.104902
44.82201,10.935263,19.722527
44.821796,10.947904,21.322235
44.82158,10.960546,21.891617
44.82136,10.9731865,22.417356
44.82114,10.985827,22.617636
44.82092,10.998468,21.649231
44.820698,11.011109,20.171505
44.820477,11.023749,20.228577
44.82025,11.03639,20.172825
44.820023,11.04903,19.649256
44.819798,11.061671,19.111502
44.81957,11.074311,18.8799
44.819336,11.08695,18.527306
44.819107,11.09959,17.751308
44.81887,11.11223,16.718063
44.818638,11.124869,15.631244
44.8184,11.137508,16.335533
44.818165,11.150147,15.235701
44.817924,11.1627865,14.027172
44.817684,11.175426,13.405683
44.817444,11.188065,13.655445
44.8172,11.200703,13.736837
44.816956,11.213341,13.683822
44.81671,11.225979,13.320294
44.816463,11.238617,13.423295
44.816216,11.251255,13.646585
44.815964,11.263892,14.4022045
44.815716,11.27653,14.93015
44.81546,11.289167,15.053359
44.81521,11.301805,14.034928
44.814953,11.314442,13.322792
44.814693,11.327079,13.547205
44.814438,11.339715,13.76343
44.814175,11.352351,13.696088
44.813915,11.364988,13.549181
44.813652,11.3776245,13.348846
44.81339,11.39026,13.375324
44.81312,11.402896,13.604155
44.81286,11.415531,13.802259
44.812588,11.428167,13.379918
44.81232,11.440803,13.775504
44.81205,11.453437,13.94971
44.811775,11.466072,13.907947
44.811504,11.478707,13.936792
44.811226,11.491342,14.002376
44.81095,11.503976,13.84082
44.810673,11.51661,14.001844
44.810394,11.529244,14.331067
44.810112,11.541878,14.542328
44.80983,11.554511,14.867707
44.809547,11.567145,15.213037
44.80926,11.579778,16.124163
44.808975,11.592411,16.848215
44.80869,11.605044,16.419884
44.8084,11.617677,14.973233
44.80811,11.630309,14.027137
44.807816,11.642941,13.204377
44.807526,11.655574,13.123855
44.807228,11.668205,13.038672
44.806934,11.680838,12.884574
44.806637,11.693469,12.748863
44.806335,11.7061,12.794871
44.806038,11.718732,12.896686
44.805737,11.731362,12.865016
44.80543,11.743993,12.853781
44.805126,11.756623,12.726703
44.80482,11.769254,12.524292
44.804516,11.781884,12.340679
44.804207,11.794514,12.255986
44.83862,10.41707,18.478168
44.838463,10.429719,19.78199
44.838303,10.442368,22.343044
44.838142,10.455016,19.766455
44.83798,10.467664,19.93211
44.83782,10.480312,20.191952
44.837654,10.49296,20.05582
44.837486,10.505608,21.47586
44.83732,10.518255,20.99692
44.83715,10.530903,23.657722
44.83698,10.5435505,22.749542
44.836807,10.556198,22.077118
44.836636,10.568846,22.244215
44.83646,10.581492,22.461973
44.836285,10.59414,22.586264
44.836105,10.606787,22.674662
44.83593,10.619433,22.724178
44.835747,10.63208,22.782763
44.835567,10.644727,22.697847
44.835384,10.657373,22.517075
44.8352,10.67002,22.28906
44.835014,10.682666,22.000957
44.834827,10.695312,21.654276
44.834637,10.707958,21.266403
44.83445,10.720604,21.805908
44.83426,10.73325,22.025024
44.834064,10.745895,22.321182
44.83387,10.758541,24.119335
44.833675,10.771186,25.121447
44.833477,10.783832,25.173986
44.83328,10.796476,24.85448
44.83308,10.809121,24.995249
44.83288,10.821766,24.936108
44.832676,10.834411,24.06614
44.832474,10.847055,23.29571
44.832268,10.8597,23.549206
44.83206,10.872344,23.38882
44.831852,10.884988,22.789629
44.831642,10.897633,21.901085
44.831432,10.910276,21.103622
44.83122,10.92292,20.366665
44.831005,10.935563,21.123228
44.83079,10.948207,22.29259
44.830574,10.960851,23.126139
44.830357,10.973494,22.634382
44.83014,10.986136,20.957375
44.829918,10.998779,20.172672
44.829697,11.011422,19.931656
44.82947,11.024065,20.15345
44.829247,11.036707,19.487926
44.82902,11.04935,18.470936
44.828793,11.061992,18.27491
44.828564,11.074634,17.880444
44.828335,11.0872755,17.153566
44.828102,11.099917,15.964273
44.82787,11.112558,14.844931
44.827633,11.1252,14.76883
44.827396,11.137841,16.219345
44.82716,11.150482,14.9535885
44.826923,11.163123,13.9001465
44.826683,11.175764,13.363813
44.82644,11.188405,13.559995
44.826195,11.201045,13.819798
44.82595,11.213685,13.703746
44.825706,11.226325,13.22044
44.82546,11.238965,13.079311
44.82521,11.251605,13.156944
44.82496,11.264245,13.884403
44.82471,11.276884,14.788685
44.824455,11.289523,14.80421
44.824203,11.302163,13.796694
44.823948,11.314801,13.1662855
44.82369,11.32744,13.366457
44.82343,11.340079,13.6682415
44.82317,11.352717,13.847225
44.82291,11.3653555,13.517394
44.822647,11.377994,13.468229
44.822384,11.390632,13.48747
44.822117,11.40327,13.672725
44.82185,11.415907,13.818739
44.821583,11.428545,13.257529
44.821312,11.441182,13.404009
44.82104,11.453819,13.776968
44.82077,11.466455,13.841655
44.820496,11.479093,13.828199
44.82022,11.491729,14.022172
44.819946,11.504365,13.762082
44.819668,11.517001,13.85323
44.819386,11.529637,14.2613325
44.819107,11.5422735,14.5586815
44.818825,11.554909,14.8207655
44.818542,11.567544,15.021575
44.818256,11.580179,15.782568
44.81797,11.592814,16.544844
44.81768,11.60545,16.28164
44.817394,11.618084,14.796168
44.8171,11.630718,13.92856
44.81681,11.6433525,13.214355
44.816517,11.655987,13.133472
44.816223,11.668621,13.076827
44.815926,11.681254,12.934415
44.815628,11.693888,12.749412
44.81533,11.706521,12.734559
44.81503,11.719154,12.8668375
44.814728,11.731787,12.88714
44.814423,11.74442,12.847995
44.81412,11.757052,12.751854
44.813812,11.769685,12.574559
44.813507,11.782317,12.36983
44.813198,11.794949,12.249709
44.84762,10.417292,18.477556
44.84746,10.429942,18.469154
44.8473,10.442592,19.896051
44.84714,10.455242,19.527672
44.84698,10.467893,19.736399
44.846817,10.480542,19.33718
44.846653,10.493193,19.559586
44.846485,10.505842,21.346718
44.846317,10.518492,20.2175
44.84615,10.531141,21.312231
44.845978,10.543791,21.164688
44.845806,10.55644,21.468758
44.845634,10.56909,21.557062
44.84546,10.581738,21.661604
44.845284,10.594388,21.542599
44.845104,10.607037,21.560848
44.84493,10.619686,21.691444
44.844746,10.632335,22.143257
44.844566,10.644983,22.22884
44.844383,10.657631,22.15513
44.844196,10.6702795,22.0508
44.844013,10.682928,21.805134
44.843826,10.695576,21.6054
44.843636,10.708224,20.940826
44.84345,10.720872,21.890903
44.843254,10.73352,22.3054
44.843063,10.746167,22.710081
44.84287,10.758815,24.349638
44.842674,10.7714615,24.390001
44.842476,10.784109,23.900349
44.842278,10.796756,24.097988
44.84208,10.809403,23.882599
44.841877,10.82205,23.086996
44.841675,10.834697,22.383163
44.84147,10.8473425,22.94158
44.841267,10.859989,23.15506
44.841057,10.872636,23.063257
44.84085,10.885282,22.58311
44.84064,10.897927,21.790611
44.84043,10.910574,20.99506
44.840218,10.92322,21.634354
44.840004,10.935864,22.873056
44.83979,10.94851,23.361313
44.839573,10.961156,22.177628
44.839355,10.973801,20.779598
44.839134,10.986445,20.201662
44.838913,10.99909,19.721203
44.83869,11.011735,19.363558
44.838467,11.02438,19.055817
44.83824,11.0370245,17.884945
44.838017,11.049668,17.451586
44.837788,11.062312,19.283758
44.83756,11.074957,17.659449
44.83733,11.087601,15.630352
44.837097,11.100244,14.377232
44.836864,11.112887,13.684644
44.836628,11.125531,14.192924
44.836395,11.138174,15.40212
44.836155,11.150817,14.449997
44.83592,11.16346,13.68711
44.83568,11.176103,13.195986
44.835434,11.1887455,13.46282
44.835194,11.201387,13.868133
44.83495,11.21403,13.611807
44.8347,11.226672,13.053652
44.834454,11.239314,12.872767
44.834206,11.251956,12.747262
44.833954,11.264597,13.20838
44.833706,11.277239,13.95174
44.83345,11.28988,14.05441
44.8332,11.302521,13.446402
44.832943,11.315162,13.025354
44.832684,11.327803,13.071792
44.832424,11.340444,13.410261
44.832165,11.353084,13.734549
44.831905,11.365724,13.646216
44.831642,11.378364,13.490923
44.83138,11.391004,13.577178
44.831112,11.403644,13.701121
44.830845,11.416284,13.809831
44.830578,11.428923,13.151578
44.830307,11.441562,13.031229
44.830036,11.454201,13.28137
44.829765,11.46684,13.6020565
44.82949,11.479478,13.762887
44.829216,11.492117,14.006938
44.828938,11.504755,13.739361
44.82866,11.517393,13.738051
44.82838,11.530031,14.171601
44.8281,11.542668,14.512413
44.827816,11.555306,14.730198
44.827534,11.567944,14.853744
44.827248,11.580581,15.4698515
44.82696,11.593218,15.918843
44.826675,11.605855,15.754902
44.826385,11.618491,14.279162
44.826096,11.631127,13.564589
44.8258,11.643764,13.204934
44.82551,11.6564,13.12818
44.825214,11.669036,13.104488
44.824917,11.681671,13.005351
44.82462,11.694307,12.867007
44.82432,11.706943,12.778391
44.82402,11.719577,12.837908
44.82372,11.732212,12.850037
44.823418,11.744846,12.830822
44.823112,11.757482,12.760992
44.822807,11.770116,12.622057
44.8225,11.782749,12.403503
44.82219,11.795383,12.242314
44.856617,10.417512,18.588608
44.85646,10.430164,18.049118
44.8563,10.442817,17.737064
44.85614,10.455469,18.225752
44.85598,10.468122,18.947798
44.855816,10.480773,18.426523
44.85565,10.493425,19.256382
44.855484,10.506077,20.885529
