Latitude,Longitude,Value,dataDate,time,shortName
11.500,44.500,3.1012229229e-08,20200112,1500,pm10
10.750,43.000,2.4974683654e-08,20200112,1500,pm10
10.750,43.750,2.0099914622e-08,20200112,1500,pm10
10.750,44.500,2.5629255163e-08,20200112,1500,pm10
10.000,43.000,2.5258474423e-08,20200112,1500,pm10
10.000,43.750,2.1767206704e-08,20200112,1500,pm10
10.000,44.500,3.6615928067e-08,20200112,1500,pm10
11.500,43.000,6.6876054916e-08,20200113,1200,pm10
11.500,43.750,8.6762312890e-08,20200113,1200,pm10
11.500,44.500,9.4856012822e-08,20200113,1200,pm10
10.750,43.000,5.2890321456e-08,20200113,1200,pm10
10.750,43.750,6.2034324344e-08,20200113,1200,pm10
10.750,44.500,6.9171228745e-08,20200113,1200,pm10
10.000,43.000,3.2984353027e-08,20200113,1200,pm10
10.000,43.750,4.2325488891e-08,20200113,1200,pm10
10.000,44.500,4.6371376072e-08,20200113,1200,pm10
11.500,43.000,7.9172327361e-08,20200113,1500,pm10
11.500,43.750,9.4585562493e-08,20200113,1500,pm10
11.500,44.500,1.0550217056e-07,20200113,1500,pm10
10.750,43.000,6.5651878600e-08,20200113,1500,pm10
10.750,43.750,7.0999842450e-08,20200113,1500,pm10
10.750,44.500,8.0737120101e-08,20200113,1500,pm10
10.000,43.000,4.3873260580e-08,20200113,1500,pm10
10.000,43.750,4.9474277120e-08,20200113,1500,pm10
10.000,44.500,5.1566370729e-08,20200113,1500,pm10
11.500,43.000,4.8018517163e-08,20200114,1200,pm10
11.500,43.750,7.0568198396e-08,20200114,1200,pm10
11.500,44.500,7.3780590526e-08,20200114,1200,pm10
10.750,43.000,4.0882060404e-08,20200114,1200,pm10
10.750,43.750,5.5209710581e-08,20200114,1200,pm10
10.750,44.500,6.3631851788e-08,20200114,1200,pm10
10.000,43.000,2.1694230412e-08,20200114,1200,pm10
10.000,43.750,3.4491321799e-08,20200114,1200,pm10
10.000,44.500,5.4971046382e-08,20200114,1200,pm10
11.500,43.000,4.9819639969e-08,20200114,1500,pm10
11.500,43.750,6.7350217847e-08,20200114,1500,pm10
11.500,44.500,6.4562389213e-08,20200114,1500,pm10
10.750,43.000,4.6918206209e-08,20200114,1500,pm10
10.750,43.750,5.6564001483e-08,20200114,1500,pm10
10.750,44.500,5.7972002310e-08,20200114,1500,pm10
10.000,43.000,2.7445707929e-08,20200114,1500,pm10
10.000,43.750,3.5635668638e-08,20200114,1500,pm10
10.000,44.500,5.4491824386e-08,20200114,1500,pm10
11.500,43.000,5.3130705169e-08,20200115,1200,pm10
11.500,43.750,5.1093719478e-08,20200115,1200,pm10
11.500,44.500,4.8878112224e-08,20200115,1200,pm10
10.750,43.000,4.6832195011e-08,20200115,1200,pm10
10.750,43.750,5.0797911655e-08,20200115,1200,pm10
10.750,44.500,4.9868626562e-08,20200115,1200,pm10
10.000,43.000,3.2824736707e-08,20200115,1200,pm10
10.000,43.750,3.8758964038e-08,20200115,1200,pm10
10.000,44.500,5.7325870273e-08,20200115,1200,pm10
11.500,43.000,4.8979661216e-08,20200115,1500,pm10
11.500,43.750,4.7110768620e-08,20200115,1500,pm10
11.500,44.500,4.2503232933e-08,20200115,1500,pm10
10.750,43.000,5.3673426592e-08,20200115,1500,pm10
10.750,43.750,4.6146926280e-08,20200115,1500,pm10
10.750,44.500,4.1911995652e-08,20200115,1500,pm10
10.000,43.000,4.0618328256e-08,20200115,1500,pm10
10.000,43.750,3.7652656104e-08,20200115,1500,pm10
10.000,44.500,5.4542397265e-08,20200115,1500,pm10
11.500,43.000,2.2828375634e-08,20200116,1200,pm10
11.500,43.750,2.2883632766e-08,20200116,1200,pm10
11.500,44.500,2.9540347057e-08,20200116,1200,pm10
10.750,43.000,2.2640152864e-08,20200116,1200,pm10
10.750,43.750,1.8236752553e-08,20200116,1200,pm10
10.750,44.500,2.4725496317e-08,20200116,1200,pm10
10.000,43.000,1.1745619588e-08,20200116,1200,pm10
10.000,43.750,1.0098139214e-08,20200116,1200,pm10
10.000,44.500,2.3408192718e-08,20200116,1200,pm10
11.500,43.000,2.8923736295e-08,20200116,1500,pm10
11.500,43.750,3.6327271857e-08,20200116,1500,pm10
11.500,44.500,5.9473588720e-08,20200116,1500,pm10
10.750,43.000,3.3801565991e-08,20200116,1500,pm10
10.750,43.750,2.6709496836e-08,20200116,1500,pm10
10.750,44.500,4.6958707145e-08,20200116,1500,pm10
10.000,43.000,1.9851654542e-08,20200116,1500,pm10
10.000,43.750,1.7418070541e-08,20200116,1500,pm10
10.000,44.500,3.7216182136e-08,20200116,1500,pm10
11.500,43.000,3.7516979745e-08,20200117,1200,pm10
11.500,43.750,3.8195983265e-08,20200117,1200,pm10
11.500,44.500,3.9705801314e-08,20200117,1200,pm10
10.750,43.000,3.3313490633e-08,20200117,1200,pm10
10.750,43.750,3.0676547524e-08,20200117,1200,pm10
10.750,44.500,3.2680956608e-08,20200117,1200,pm10
